date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date
2026-07-30 00:00:00,196.49,123.34,144.19,161.53,140.8,147.72,144.59,3622.0,3726.2,5903.7,2026-07-29 14:17:09,2026-07-29 23:39:21
2026-07-30 01:00:00,248.17,121.55,141.23,139.95,176.11,154.36,143.8,3047.0,3566.1,5425.8,2026-07-29 14:00:33,2026-07-30 00:39:00
2026-07-30 02:00:00,230.21,119.92,140.94,153.28,230.21,155.65,147.59,2872.3,3397.0,5461.2,2026-07-29 14:14:55,2026-07-30 01:39:01
2026-07-30 03:00:00,215.75,106.7,134.69,131.99,146.33,138.74,139.58,2821.3,2987.9,5082.2,2026-07-29 14:33:01,2026-07-30 02:39:28
2026-07-30 04:00:00,256.99,73.04,135.59,73.04,141.05,141.14,140.25,2486.6,2676.3,4555.3,2026-07-29 14:00:39,2026-07-30 03:39:55
2026-07-30 05:00:00,402.4,105.83,138.15,132.4,118.52,140.43,141.35,2578.4,2801.0,4537.2,2026-07-29 14:34:41,2026-07-30 04:39:38
2026-07-30 06:00:00,168.2,100.2,150.66,141.6,142.87,146.58,152.53,3700.0,3295.5,5884.7,2026-07-29 14:39:55,2026-07-30 05:39:55
2026-07-30 07:00:00,179.16,73.25,147.43,73.25,128.81,139.52,148.76,3381.5,3703.7,5945.1,2026-07-29 14:00:44,2026-07-30 06:39:48
2026-07-30 08:00:00,200.0,73.24,134.14,73.24,117.19,131.69,132.37,3673.3,3673.3,6066.8,2026-07-29 14:00:45,2026-07-30 07:39:55
2026-07-30 09:00:00,202.99,73.14,115.22,73.29,132.42,120.83,115.18,4107.6,4111.9,6777.9,2026-07-29 14:00:48,2026-07-30 08:39:18
2026-07-30 10:00:00,189.41,-12.0,90.21,73.11,105.0,109.28,92.79,5405.9,5332.1,9090.0,2026-07-29 14:00:52,2026-07-30 09:39:59
2026-07-30 11:00:00,172.33,-52.24,43.34,-0.44,10.3,52.19,50.48,5920.9,5707.3,9680.7,2026-07-29 14:00:54,2026-07-30 10:39:08
2026-07-30 12:00:00,48.51,-48.8,13.72,8.96,-2.07,8.2,15.67,5861.2,5774.8,9898.3,2026-07-29 14:10:26,2026-07-30 11:39:54
2026-07-30 13:00:00,26.11,-4.99,6.55,4.25,6.0,1.74,5.51,5679.0,5685.5,9678.7,2026-07-29 14:07:04,2026-07-30 12:39:59
2026-07-30 14:00:00,119.87,-52.16,18.58,-52.16,75.01,19.63,17.77,6009.5,6015.6,10127.4,2026-07-29 14:01:04,2026-07-30 13:39:53
2026-07-30 15:00:00,114.4,-30.59,69.07,-10.44,75.01,79.79,72.47,5953.3,6049.6,10127.3,2026-07-29 14:01:05,2026-07-30 14:39:55
2026-07-30 16:00:00,326.94,2.91,115.71,2.91,260.0,130.61,122.6,6845.4,6807.9,11439.9,2026-07-29 14:01:08,2026-07-30 15:39:27
2026-07-30 17:00:00,255.83,13.57,150.03,13.57,160.0,173.24,158.27,7594.2,7770.0,13287.8,2026-07-29 14:01:11,2026-07-30 16:39:51
2026-07-30 18:00:00,221.7,18.42,158.22,73.3,210.41,161.63,161.71,7501.1,7251.3,12374.4,2026-07-29 14:01:14,2026-07-30 17:39:59
2026-07-30 19:00:00,232.44,6.35,181.7,147.62,127.68,167.71,182.22,7176.3,7098.4,12051.4,2026-07-29 14:33:25,2026-07-30 18:38:49
2026-07-30 20:00:00,279.98,70.61,192.08,184.8,124.15,163.71,183.15,7478.5,7376.2,12482.1,2026-07-29 14:38:28,2026-07-30 19:39:32
2026-07-30 21:00:00,240.44,111.38,193.6,213.79,130.0,163.79,180.64,5888.9,6141.0,10299.4,2026-07-29 14:12:10,2026-07-30 20:39:52
2026-07-30 22:00:00,218.66,115.02,182.99,191.85,159.56,162.59,173.31,6011.1,6493.2,11080.4,2026-07-29 14:07:13,2026-07-30 21:39:48
2026-07-30 23:00:00,188.88,100.85,165.91,100.85,158.37,158.98,161.46,3834.3,4301.3,7091.2,2026-07-29 14:12:17,2026-07-30 22:39:47
2026-07-31 00:00:00,204.14,150.0,163.57,159.13,170.0,164.78,163.1,3059.0,3585.8,5463.2,2026-07-30 14:00:12,2026-07-30 23:38:44
2026-07-31 01:00:00,220.04,123.0,157.24,169.15,184.0,157.29,157.23,2303.6,2407.5,3886.5,2026-07-30 14:03:46,2026-07-31 00:39:48
2026-07-31 02:00:00,181.85,137.69,151.55,159.15,162.87,154.16,151.46,2460.5,2396.8,4047.3,2026-07-30 14:03:46,2026-07-31 01:39:59
2026-07-31 03:00:00,170.0,129.91,148.74,156.55,142.92,149.06,148.39,3224.2,3153.9,5102.6,2026-07-30 14:03:46,2026-07-31 02:39:55
2026-07-31 04:00:00,162.98,112.11,148.4,122.91,149.33,147.84,148.16,2485.6,2266.2,3970.8,2026-07-30 14:04:57,2026-07-31 03:39:36
2026-07-31 05:00:00,186.32,136.1,159.47,165.58,169.89,160.48,160.66,3165.0,3095.4,5338.9,2026-07-30 14:00:24,2026-07-31 04:39:50
2026-07-31 06:00:00,195.33,141.81,166.99,183.77,149.0,166.6,166.5,4570.2,4382.4,7713.6,2026-07-30 14:00:25,2026-07-31 05:39:29
2026-07-31 07:00:00,184.22,112.01,162.57,161.16,168.45,155.76,160.74,3945.8,3857.0,6555.3,2026-07-30 14:00:29,2026-07-31 06:39:26
2026-07-31 08:00:00,183.09,110.01,149.13,180.65,123.71,137.05,145.91,3462.3,3655.6,6065.3,2026-07-30 14:04:57,2026-07-31 07:39:54
2026-07-31 09:00:00,175.93,95.8,127.76,140.42,109.7,126.44,127.18,4311.8,4648.5,7812.7,2026-07-30 14:00:31,2026-07-31 08:39:28
2026-07-31 10:00:00,176.74,64.31,108.87,146.54,86.84,108.47,107.96,5033.6,5331.9,8977.1,2026-07-30 14:00:31,2026-07-31 09:39:43
2026-07-31 11:00:00,130.89,66.62,91.72,124.61,81.42,87.24,91.61,5177.3,5432.3,9141.9,2026-07-30 14:00:33,2026-07-31 10:39:33
2026-07-31 12:00:00,158.2,68.89,88.04,105.23,99.42,97.67,88.79,4798.9,5454.3,8459.0,2026-07-30 14:00:36,2026-07-31 11:39:06
2026-07-31 13:00:00,149.81,61.57,83.12,94.35,88.32,91.88,84.31,5839.5,5894.2,9622.4,2026-07-30 14:00:36,2026-07-31 12:39:52
2026-07-31 14:00:00,173.58,60.71,88.28,89.93,117.36,99.66,93.86,6491.0,6225.9,10805.8,2026-07-30 14:00:37,2026-07-31 13:38:55
2026-07-31 15:00:00,181.57,77.4,98.27,99.62,154.72,111.72,103.66,6609.1,6323.1,11149.8,2026-07-30 14:00:40,2026-07-31 14:39:26
2026-07-31 16:00:00,185.52,87.6,119.29,125.75,174.71,137.34,128.24,6195.4,6064.1,10415.3,2026-07-30 14:00:42,2026-07-31 15:39:49
2026-07-31 17:00:00,199.45,65.45,143.3,65.45,198.16,164.24,151.53,5830.4,5967.4,10221.0,2026-07-30 14:00:44,2026-07-31 16:39:59
2026-07-31 18:00:00,407.31,104.22,169.87,142.25,170.02,189.13,178.32,5587.7,5694.8,9455.9,2026-07-30 14:03:46,2026-07-31 17:39:39
2026-07-31 19:00:00,499.99,124.0,200.43,179.74,164.0,233.99,209.32,5905.1,5727.5,9940.0,2026-07-30 14:03:46,2026-07-31 18:39:27
2026-07-31 20:00:00,237.09,120.01,190.52,186.95,178.99,174.09,191.96,6726.2,6350.4,11046.2,2026-07-30 14:00:47,2026-07-31 19:39:45
2026-07-31 21:00:00,376.0,157.05,182.61,194.05,218.22,180.89,181.43,5693.8,5314.7,9388.7,2026-07-30 14:03:46,2026-07-31 20:39:48
2026-07-31 22:00:00,398.37,160.0,189.04,181.9,349.98,218.24,194.21,5548.7,5192.8,9263.0,2026-07-30 14:30:27,2026-07-31 21:39:48
2026-07-31 23:00:00,329.41,130.7,179.99,189.72,185.11,201.07,187.78,4506.0,4024.3,7288.1,2026-07-30 14:03:46,2026-07-31 22:39:55
2026-08-01 00:00:00,267.3,150.27,173.25,153.68,189.0,175.68,174.8,3469.1,3167.3,5711.8,2026-07-31 14:01:45,2026-07-31 23:39:46
2026-08-01 01:00:00,228.36,134.88,168.85,167.4,157.49,174.91,170.62,2840.4,2521.6,4709.4,2026-07-31 14:01:38,2026-08-01 00:38:57
2026-08-01 02:00:00,186.0,127.0,158.62,149.09,136.38,151.44,157.95,2698.5,2368.7,4416.2,2026-07-31 14:01:38,2026-08-01 01:39:38
2026-08-01 03:00:00,195.16,44.2,154.96,159.1,170.23,148.25,153.72,2197.9,2114.2,3768.9,2026-07-31 14:00:21,2026-08-01 02:39:55
2026-08-01 04:00:00,193.31,1.0,152.99,156.8,144.74,149.6,151.22,2345.9,2258.7,3942.5,2026-07-31 14:00:18,2026-08-01 03:39:20
2026-08-01 05:00:00,211.99,118.16,149.59,211.99,134.99,142.04,145.58,2579.5,2480.6,4483.2,2026-07-31 14:00:15,2026-08-01 04:38:57
2026-08-01 06:00:00,169.89,119.34,151.77,119.34,166.1,152.19,151.13,3072.4,2742.2,4945.9,2026-07-31 14:03:30,2026-08-01 05:39:47
2026-08-01 07:00:00,243.38,136.4,155.44,146.75,218.36,165.12,158.07,3434.2,3428.2,5798.3,2026-07-31 14:20:02,2026-08-01 06:39:43
2026-08-01 08:00:00,344.08,124.22,154.36,139.7,161.14,167.69,159.66,4548.9,4044.8,7311.4,2026-07-31 14:21:08,2026-08-01 07:39:35
2026-08-01 09:00:00,311.69,90.85,149.03,125.62,124.98,157.05,154.26,5590.0,5169.3,9310.0,2026-07-31 14:25:44,2026-08-01 08:39:44
2026-08-01 10:00:00,162.98,83.11,126.98,83.11,104.0,127.56,131.62,7556.4,6993.9,12554.0,2026-07-31 14:20:30,2026-08-01 09:39:45
2026-08-01 11:00:00,157.4,16.14,93.59,54.33,46.1,89.95,98.4,7519.1,6737.6,12295.0,2026-07-31 14:20:08,2026-08-01 10:39:33
2026-08-01 12:00:00,109.17,3.91,44.49,21.08,12.41,38.9,43.58,8075.5,7177.1,13108.8,2026-07-31 14:08:28,2026-08-01 11:39:52
2026-08-01 13:00:00,55.15,-5.0,25.18,24.48,5.0,14.67,18.7,8293.8,7479.8,13529.1,2026-07-31 14:06:57,2026-08-01 12:39:55
2026-08-01 14:00:00,52.3,-21.96,20.65,25.16,-0.31,14.54,14.48,7819.8,7272.2,13289.8,2026-07-31 14:06:57,2026-08-01 13:39:46
2026-08-01 15:00:00,55.07,-19.8,19.26,24.31,-2.89,2.62,14.22,7569.8,6653.6,12552.1,2026-07-31 14:06:57,2026-08-01 14:38:34
2026-08-01 16:00:00,131.7,-7.97,48.36,62.06,101.52,53.75,47.41,6532.2,6126.9,10962.8,2026-07-31 14:01:51,2026-08-01 15:39:57
2026-08-01 17:00:00,187.7,66.69,115.21,117.12,136.4,131.13,120.29,5519.1,5620.2,9365.9,2026-07-31 14:00:28,2026-08-01 16:39:45
2026-08-01 18:00:00,305.7,103.49,146.99,141.78,154.93,154.73,149.88,5633.0,5338.0,9188.3,2026-07-31 14:35:59,2026-08-01 17:39:48
2026-08-01 19:00:00,238.81,128.2,169.17,177.82,199.81,173.77,171.4,4653.9,4274.6,7662.8,2026-07-31 14:00:28,2026-08-01 18:39:55
2026-08-01 20:00:00,322.21,147.5,183.87,181.45,206.47,194.43,185.47,4016.6,3626.7,6493.6,2026-07-31 14:06:59,2026-08-01 19:39:45
2026-08-01 21:00:00,275.05,163.71,190.0,166.94,216.0,205.17,195.24,3892.3,3655.8,6631.7,2026-07-31 14:08:32,2026-08-01 20:39:53
2026-08-01 22:00:00,250.4,151.52,188.92,172.21,151.52,198.84,195.34,3795.7,3587.1,6551.6,2026-07-31 14:08:32,2026-08-01 21:39:55
2026-08-01 23:00:00,289.66,131.21,179.37,160.0,133.45,189.68,184.78,2979.9,2653.2,5098.9,2026-07-31 14:16:44,2026-08-01 22:39:48
2026-08-02 00:00:00,195.6,109.51,170.97,171.19,130.46,163.37,170.91,2723.9,2663.8,4582.9,2026-08-01 14:20:56,2026-08-01 23:39:33
2026-08-02 01:00:00,418.57,100.0,164.49,162.53,134.41,167.13,164.2,3020.1,2890.7,4908.4,2026-08-01 14:34:16,2026-08-02 00:39:32
2026-08-02 02:00:00,271.1,134.41,157.69,160.0,165.2,163.63,157.17,2499.8,2295.8,4188.7,2026-08-01 14:24:08,2026-08-02 01:39:40
2026-08-02 03:00:00,224.3,144.25,157.06,157.91,193.0,172.81,160.18,2468.7,2197.7,4178.6,2026-08-01 14:24:33,2026-08-02 02:39:22
2026-08-02 04:00:00,398.97,144.11,159.57,160.0,182.8,171.5,164.36,2615.6,2402.4,4450.2,2026-08-01 14:24:59,2026-08-02 03:39:54
2026-08-02 05:00:00,213.78,131.88,163.67,161.53,133.69,174.83,170.65,2505.3,2150.0,4232.8,2026-08-01 14:31:17,2026-08-02 04:39:40
2026-08-02 06:00:00,207.1,106.13,159.86,152.99,154.5,160.81,164.54,2908.0,2612.5,4818.2,2026-08-01 14:31:33,2026-08-02 05:39:18
2026-08-02 07:00:00,207.1,115.0,145.47,123.9,141.83,142.79,147.27,3822.2,3721.9,6249.2,2026-08-01 14:30:43,2026-08-02 06:39:17
2026-08-02 08:00:00,154.95,60.81,117.79,91.23,70.09,117.44,117.45,4272.2,4594.5,7576.7,2026-08-01 14:20:02,2026-08-02 07:39:55
2026-08-02 09:00:00,113.2,-20.2,45.53,82.25,-12.2,33.13,44.37,4820.1,5354.5,8894.1,2026-08-01 14:01:37,2026-08-02 08:39:35
2026-08-02 10:00:00,18.11,-23.16,-5.82,1.95,-8.01,-7.64,-5.05,4432.2,4788.5,7958.3,2026-08-01 14:07:57,2026-08-02 09:39:08
2026-08-02 11:00:00,5.17,-23.5,-9.5,1.85,-15.58,-10.8,-8.66,4983.3,5472.6,9068.9,2026-08-01 14:01:41,2026-08-02 10:39:38
2026-08-02 12:00:00,2.3,-29.08,-13.61,-0.76,-14.83,-20.14,-15.77,4667.9,4787.7,8350.7,2026-08-01 14:06:53,2026-08-02 11:39:45
2026-08-02 13:00:00,-1.3,-33.73,-18.65,-1.3,-17.3,-24.39,-23.26,3460.8,3420.4,6159.9,2026-08-01 14:38:26,2026-08-02 12:39:55
2026-08-02 14:00:00,-0.22,-25.99,-14.55,-1.07,-24.8,-10.26,-16.48,4522.1,4617.3,7934.4,2026-08-01 14:20:18,2026-08-02 13:39:26
2026-08-02 15:00:00,2.08,-37.35,-10.41,0.75,-29.85,-13.37,-10.52,4872.6,4919.0,8469.6,2026-08-01 14:06:53,2026-08-02 14:39:55
2026-08-02 16:00:00,38.6,-48.6,-6.67,8.16,-10.4,-13.1,-8.47,3797.8,3985.9,6821.2,2026-08-01 14:05:52,2026-08-02 15:39:48
2026-08-02 17:00:00,128.31,-34.99,33.5,51.34,10.35,22.62,26.66,5876.1,5417.4,9765.8,2026-08-01 14:03:49,2026-08-02 16:39:40
2026-08-02 18:00:00,200.0,30.77,127.09,171.85,175.01,127.82,125.69,5241.5,4766.8,8184.4,2026-08-01 14:07:58,2026-08-02 17:39:53
2026-08-02 19:00:00,207.75,132.0,169.97,181.56,158.15,170.55,169.14,5029.1,4719.1,8145.0,2026-08-01 14:06:54,2026-08-02 18:39:57
