date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2025-09-02 00:00:00,93.49,93.49,93.49,86.98,69.0,33.61,95.01,86.0,98.61,95.01,95.0,5.18,73.03,79.03,11.98,2.72,61.05,4.28,4.95,46.17,90.66,48.57
2025-09-02 01:00:00,89.98,89.98,89.98,84.2,55.83,36.79,90.11,80.92,99.08,90.11,90.11,3.62,71.47,78.37,11.52,2.67,57.97,4.19,5.23,45.79,87.73,40.09
2025-09-02 02:00:00,90.23,90.23,90.23,86.86,67.99,52.57,90.84,83.68,98.14,90.84,90.84,3.26,71.53,78.38,10.9,2.62,57.98,3.82,4.94,45.59,87.93,33.29
2025-09-02 03:00:00,93.53,93.53,93.53,87.14,62.01,40.16,92.5,80.9,98.14,92.5,92.51,2.95,70.33,77.71,18.95,2.55,57.97,4.23,4.84,44.19,89.86,31.76
2025-09-02 04:00:00,95.89,95.89,95.89,89.5,64.84,42.55,94.8,83.3,99.08,94.8,94.8,3.01,72.91,78.36,12.3,2.41,60.6,4.11,5.77,45.35,92.05,40.08
2025-09-02 05:00:00,153.8,153.8,153.8,99.0,66.8,12.47,106.85,94.01,105.9,106.85,106.82,5.23,74.73,78.92,12.3,2.38,64.65,5.43,5.03,51.86,99.37,52.11
2025-09-02 06:00:00,143.55,143.55,143.55,118.8,73.19,33.44,134.39,88.66,130.49,118.47,134.43,24.09,77.7,79.19,12.51,2.6,67.56,6.12,4.74,48.93,129.66,63.82
2025-09-02 07:00:00,152.09,152.09,152.09,138.09,103.2,34.28,153.67,113.66,152.09,153.67,153.68,73.32,79.74,83.27,10.82,2.85,70.61,15.83,11.44,125.94,151.71,79.38
2025-09-02 08:00:00,147.99,147.99,147.99,133.39,113.92,34.8,147.48,97.45,147.99,147.48,147.5,135.76,89.51,94.16,13.74,2.94,80.05,13.27,6.63,124.45,146.28,84.89
2025-09-02 09:00:00,123.33,123.33,123.33,103.94,90.0,39.0,121.05,90.0,115.4,121.05,121.07,123.29,78.36,82.23,13.75,3.9,71.76,11.97,8.0,104.52,121.6,79.73
2025-09-02 10:00:00,103.25,103.25,103.25,101.94,47.61,7.96,102.14,88.15,90.39,102.14,102.15,79.48,77.97,78.85,10.05,3.86,68.77,13.05,13.99,88.57,102.41,74.99
2025-09-02 11:00:00,91.69,91.69,91.69,101.94,64.71,1.2,84.66,72.52,81.23,84.66,85.45,63.6,80.19,78.64,9.78,3.76,64.36,9.8,16.32,48.97,86.21,61.96
2025-09-02 12:00:00,79.15,79.15,79.15,93.55,60.21,1.5,78.94,67.53,81.23,78.94,78.94,51.1,74.81,76.3,9.88,3.67,63.19,10.92,12.19,57.99,79.02,55.32
2025-09-02 13:00:00,82.66,82.66,82.66,74.02,32.01,0.65,79.73,65.82,85.85,79.73,79.74,40.58,79.02,77.57,5.09,3.8,64.44,9.79,13.38,53.91,80.19,60.0
2025-09-02 14:00:00,76.84,76.84,76.84,69.98,31.29,0.21,78.54,64.8,108.08,78.54,78.53,46.0,77.87,78.43,10.49,4.7,67.02,12.62,12.06,45.17,76.81,63.59
2025-09-02 15:00:00,91.76,91.76,91.76,75.32,34.42,1.5,84.37,70.97,116.45,84.37,85.11,36.07,79.63,79.03,10.2,4.5,67.57,10.77,13.02,40.74,86.26,62.35
2025-09-02 16:00:00,97.74,97.74,97.74,98.9,42.27,8.21,95.0,81.48,101.42,95.0,96.51,57.09,78.69,80.87,10.8,3.81,69.04,11.44,12.89,56.77,97.29,73.81
2025-09-02 17:00:00,135.24,135.24,135.24,108.71,53.15,14.0,108.97,98.48,132.52,108.97,118.3,100.0,84.95,86.79,12.9,3.38,74.38,9.38,15.03,58.0,120.59,81.94
2025-09-02 18:00:00,178.16,178.16,178.16,146.36,83.58,32.89,173.16,123.23,178.16,173.16,174.95,126.6,91.37,94.97,12.58,3.34,80.82,12.63,15.71,129.0,176.06,90.75
2025-09-02 19:00:00,299.12,299.12,299.12,278.67,157.6,84.0,311.51,151.0,304.72,311.51,311.47,104.25,92.28,96.93,11.76,3.29,82.07,14.08,12.79,199.96,307.54,96.91
2025-09-02 20:00:00,250.89,250.89,250.89,236.51,136.69,53.46,263.79,126.4,259.78,263.79,263.74,63.26,92.64,96.91,11.19,3.29,82.02,10.68,9.51,160.85,257.8,86.77
2025-09-02 21:00:00,138.92,138.92,138.92,127.26,77.38,34.98,140.92,98.81,138.92,140.92,140.9,44.46,89.06,91.99,11.01,3.37,78.12,9.92,9.01,71.74,137.7,79.96
2025-09-02 22:00:00,110.97,110.97,110.97,102.99,74.99,42.89,110.47,90.0,109.93,110.47,110.48,5.59,82.84,84.5,10.7,3.34,71.97,7.8,12.27,48.51,106.28,69.64
2025-09-02 23:00:00,96.31,96.31,96.31,99.0,60.0,31.06,91.21,85.86,93.92,91.21,91.23,3.62,76.08,79.84,9.92,3.33,62.79,4.92,7.3,44.39,91.67,53.84
2025-09-03 00:00:00,105.42,105.42,105.42,103.94,77.72,17.44,97.25,86.94,99.78,97.25,97.27,0.76,69.34,71.91,10.34,3.31,55.8,3.9,10.97,34.53,94.74,37.75
2025-09-03 01:00:00,98.16,98.16,98.16,82.65,43.65,15.65,90.74,82.6,99.31,90.74,90.76,0.1,69.47,71.47,10.26,3.1,55.13,3.33,9.48,31.9,88.15,23.94
2025-09-03 02:00:00,90.63,90.63,90.63,80.39,39.69,10.86,85.95,76.46,99.31,85.95,85.95,0.01,57.19,71.14,10.29,3.09,53.79,2.99,9.25,28.81,80.27,20.0
2025-09-03 03:00:00,88.79,88.79,88.79,74.07,36.51,8.46,81.72,72.31,99.8,81.72,81.74,0.0,57.96,69.85,10.09,3.09,53.51,2.87,8.92,28.33,78.56,15.44
